search_stage,dataset_id,dataset_label,profile_id,family,description,preselection_method,is_baseline,run_count,benchmark_rows,benchmark_count,best_available_test_rmse_mean,best_available_test_rmse_std,best_available_test_mae_mean,best_available_test_mae_std,best_available_test_pearson_mean,best_available_test_spearman_mean,retained_items_mean,retained_items_std,selected_items_final_mean,selected_items_preselect_mean,retained_models_mean,run_runtime_mean_seconds,stage01_runtime_mean_seconds,stage04_runtime_mean_seconds,stage09_runtime_mean_seconds,run_warning_count_mean,benchmark_warning_count_mean,refused_benchmark_count,joint_available_rate,seed_rmse_std,final_selection_stability_mean,preselect_selection_stability_mean,final_selection_stability_min,preselect_selection_stability_min,final_selection_instability,rmse_rank_within_dataset_stage
compact_broad,compact_validation_fixture,compact validation fixture,baseline_current,current_saved_setup,current saved compact comparison setup,deterministic_info,True,3,9,3,13.941838657876849,3.1564789441533287,11.232083627186084,2.3961580810833976,0.8558027070805807,0.8454229994830418,7.0,0.0,3.0,4.0,60.0,1.9114322077560548,0.037276166685236,0.08231005565418552,0.9651620413642377,6.0,1.0,0,1.0,1.6493971956203828,0.8888888888888888,1.0,0.5,1.0,0.11111111111111116,1
compact_broad,compact_validation_fixture,compact validation fixture,baseline_current,current_saved_setup,current saved compact comparison setup,random_cv,True,3,9,3,13.94669622310069,3.6822859617601282,11.876777591803869,3.220445373614299,0.8610495639926308,0.8520729130136019,7.0,0.0,3.0,4.0,60.0,2.5068259730857485,0.03728104165444771,0.691542930707025,0.9356987223339578,6.0,1.0,0,1.0,2.0381938714527097,0.4222222222222222,0.5343915343915344,0.2,0.14285714285714285,0.5777777777777777,1
compact_broad,compact_validation_fixture,compact validation fixture,ceiling_off,ceiling_variants,turn the near-ceiling filter off,deterministic_info,False,3,9,3,13.941838657876849,3.1564789441533287,11.232083627186084,2.3961580810833976,0.8558027070805807,0.8454229994830418,7.0,0.0,3.0,4.0,60.0,2.051496222964488,0.03886623630144944,0.08875176395910482,1.0216699722999085,6.0,1.0,0,1.0,1.6493971956203828,0.8888888888888888,1.0,0.5,1.0,0.11111111111111116,1
compact_broad,compact_validation_fixture,compact validation fixture,ceiling_off,ceiling_variants,turn the near-ceiling filter off,random_cv,False,3,9,3,13.94669622310069,3.6822859617601282,11.876777591803869,3.220445373614299,0.8610495639926308,0.8520729130136019,7.0,0.0,3.0,4.0,60.0,2.6793864151695743,0.03938255540560931,0.7288284720076869,1.023450902624366,6.0,1.0,0,1.0,2.0381938714527097,0.4222222222222222,0.5343915343915344,0.2,0.14285714285714285,0.5777777777777777,1
compact_broad,compact_validation_fixture,compact validation fixture,ceiling_strict,ceiling_variants,use the stricter 0.95 near-ceiling threshold without re-enabling discrimination,deterministic_info,False,3,9,3,13.941838657876849,3.1564789441533287,11.232083627186084,2.3961580810833976,0.8558027070805807,0.8454229994830418,7.0,0.0,3.0,4.0,60.0,2.041406360648883,0.03816427771622936,0.08570448635146022,1.032362721976824,6.0,1.0,0,1.0,1.6493971956203828,0.8888888888888888,1.0,0.5,1.0,0.11111111111111116,1
compact_broad,compact_validation_fixture,compact validation fixture,ceiling_strict,ceiling_variants,use the stricter 0.95 near-ceiling threshold without re-enabling discrimination,random_cv,False,3,9,3,13.94669622310069,3.6822859617601282,11.876777591803869,3.220445373614299,0.8610495639926308,0.8520729130136019,7.0,0.0,3.0,4.0,60.0,2.6420489863182106,0.037958208355121315,0.7242058193466315,1.0117463473385822,6.0,1.0,0,1.0,2.0381938714527097,0.4222222222222222,0.5343915343915344,0.2,0.14285714285714285,0.5777777777777777,1
compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,deterministic_info,False,3,9,3,13.941838657876849,3.1564789441533287,11.232083627186084,2.3961580810833976,0.8558027070805807,0.8454229994830418,7.0,0.0,3.0,4.0,60.0,2.1028971530031413,0.04029286132814983,0.08975961136942108,1.0498043193171422,6.0,1.0,0,1.0,1.6493971956203828,0.8888888888888888,1.0,0.5,1.0,0.11111111111111116,1
compact_broad,compact_validation_fixture,compact validation fixture,coverage_soft,coverage_variants,soften model coverage while keeping other filters light,random_cv,False,3,9,3,13.94669622310069,3.6822859617601282,11.876777591803869,3.220445373614299,0.8610495639926308,0.8520729130136019,7.0,0.0,3.0,4.0,60.0,2.735464875237085,0.03869701363146305,0.7321831249864772,1.0448634030375008,6.0,1.0,0,1.0,2.0381938714527097,0.4222222222222222,0.5343915343915344,0.2,0.14285714285714285,0.5777777777777777,1
compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,False,3,9,3,13.941838657876849,3.1564789441533287,11.232083627186084,2.3961580810833976,0.8558027070805807,0.8454229994830418,7.0,0.0,3.0,4.0,60.0,2.123798555578105,0.04067833333586653,0.0881346109478424,1.068718722012515,6.0,1.0,0,1.0,1.6493971956203828,0.8888888888888888,1.0,0.5,1.0,0.11111111111111116,1
compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,random_cv,False,3,9,3,13.94669622310069,3.6822859617601282,11.876777591803869,3.220445373614299,0.8610495639926308,0.8520729130136019,7.0,0.0,3.0,4.0,60.0,2.748631028458476,0.03939163867228975,0.7372969999754181,1.0571679583129783,6.0,1.0,0,1.0,2.0381938714527097,0.4222222222222222,0.5343915343915344,0.2,0.14285714285714285,0.5777777777777777,1
compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,deterministic_info,False,3,9,3,13.941838657876849,3.1564789441533287,11.232083627186084,2.3961580810833976,0.8558027070805807,0.8454229994830418,7.0,0.0,3.0,4.0,60.0,2.069667097336302,0.03851011100535592,0.08651529198201995,1.0517298750346527,6.0,1.0,0,1.0,1.6493971956203828,0.8888888888888888,1.0,0.5,1.0,0.11111111111111116,1
compact_broad,compact_validation_fixture,compact validation fixture,discrimination_strict,discrimination_variants,push the discrimination floor above the spec default,random_cv,False,3,9,3,13.94669622310069,3.6822859617601282,11.876777591803869,3.220445373614299,0.8610495639926308,0.8520729130136019,7.0,0.0,3.0,4.0,60.0,2.7101805145308995,0.0403100693365559,0.7304520416849604,1.0229936389562984,6.0,1.0,0,1.0,2.0381938714527097,0.4222222222222222,0.5343915343915344,0.2,0.14285714285714285,0.5777777777777777,1
compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,False,3,9,3,13.941838657876849,3.1564789441533287,11.232083627186084,2.3961580810833976,0.8558027070805807,0.8454229994830418,7.0,0.0,3.0,4.0,60.0,2.15308080567047,0.040177027617270746,0.09004254165726404,1.0838698609732091,6.0,1.0,0,1.0,1.6493971956203828,0.8888888888888888,1.0,0.5,1.0,0.11111111111111116,1
compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,False,3,9,3,13.94669622310069,3.6822859617601282,11.876777591803869,3.220445373614299,0.8610495639926308,0.8520729130136019,7.0,0.0,3.0,4.0,60.0,2.8004847639628374,0.04094593032884101,0.7397305276244879,1.0842898056531947,6.0,1.0,0,1.0,2.0381938714527097,0.4222222222222222,0.5343915343915344,0.2,0.14285714285714285,0.5777777777777777,1
compact_broad,compact_validation_fixture,compact validation fixture,no_low_tail,low_tail_toggle,disable low-tail model trimming,deterministic_info,False,3,9,3,13.941838657876849,3.1564789441533287,11.232083627186084,2.3961580810833976,0.8558027070805807,0.8454229994830418,7.0,0.0,3.0,4.0,60.0,2.017622471243764,0.038055958303933345,0.08553729167518516,1.0106874579796568,6.0,1.0,0,1.0,1.6493971956203828,0.8888888888888888,1.0,0.5,1.0,0.11111111111111116,1
compact_broad,compact_validation_fixture,compact validation fixture,no_low_tail,low_tail_toggle,disable low-tail model trimming,random_cv,False,3,9,3,13.94669622310069,3.6822859617601282,11.876777591803869,3.220445373614299,0.8610495639926308,0.8520729130136019,7.0,0.0,3.0,4.0,60.0,2.611041000462137,0.039296902948990464,0.7194940552969152,0.9940525280156484,6.0,1.0,0,1.0,2.0381938714527097,0.4222222222222222,0.5343915343915344,0.2,0.14285714285714285,0.5777777777777777,1
compact_broad,compact_validation_fixture,compact validation fixture,psychometric_default,psychometric_default,restore the psychometric ceiling and discrimination filters on the compact fixture,deterministic_info,False,3,9,3,13.941838657876849,3.1564789441533287,11.232083627186084,2.3961580810833976,0.8558027070805807,0.8454229994830418,7.0,0.0,3.0,4.0,60.0,1.9579828881736223,0.03793613868765533,0.08508090302348137,0.9783140276558697,6.0,1.0,0,1.0,1.6493971956203828,0.8888888888888888,1.0,0.5,1.0,0.11111111111111116,1
compact_broad,compact_validation_fixture,compact validation fixture,psychometric_default,psychometric_default,restore the psychometric ceiling and discrimination filters on the compact fixture,random_cv,False,3,9,3,13.94669622310069,3.6822859617601282,11.876777591803869,3.220445373614299,0.8610495639926308,0.8520729130136019,7.0,0.0,3.0,4.0,60.0,2.5471499723304682,0.04123213902736703,0.7032996666772912,0.9615839859858776,6.0,1.0,0,1.0,2.0381938714527097,0.4222222222222222,0.5343915343915344,0.2,0.14285714285714285,0.5777777777777777,1
compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,False,3,9,3,13.941838657876849,3.1564789441533287,11.232083627186084,2.3961580810833976,0.8558027070805807,0.8454229994830418,7.0,0.0,3.0,4.0,60.0,2.1689219151157886,0.04046337469480932,0.09001654130406678,1.0872446106902014,6.0,1.0,0,1.0,1.6493971956203828,0.8888888888888888,1.0,0.5,1.0,0.11111111111111116,1
compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,False,3,9,3,13.94669622310069,3.6822859617601282,11.876777591803869,3.220445373614299,0.8610495639926308,0.8520729130136019,7.0,0.0,3.0,4.0,60.0,2.7826503888548664,0.038643624943991504,0.7388991249802833,1.0846884166433786,6.0,1.0,0,1.0,2.0381938714527097,0.4222222222222222,0.5343915343915344,0.2,0.14285714285714285,0.5777777777777777,1
compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,deterministic_info,False,3,9,3,13.941838657876849,3.1564789441533287,11.232083627186084,2.3961580810833976,0.8558027070805807,0.8454229994830418,7.0,0.0,3.0,4.0,60.0,2.167500945351397,0.040363430666426815,0.09090566701100518,1.090024263986076,6.0,1.0,0,1.0,1.6493971956203828,0.8888888888888888,1.0,0.5,1.0,0.11111111111111116,1
compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,False,3,9,3,13.94669622310069,3.6822859617601282,11.876777591803869,3.220445373614299,0.8610495639926308,0.8520729130136019,7.0,0.0,3.0,4.0,60.0,2.809256014840988,0.039741458371281624,0.7371034443300838,1.096561555673058,6.0,1.0,0,1.0,2.0381938714527097,0.4222222222222222,0.5343915343915344,0.2,0.14285714285714285,0.5777777777777777,1
